PetID,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4
199fd5d5f,-2.0500169,0.029698364,-0.23924555,1.0852425,1.0711435
1a3c44785,-1.6786265,-0.7052102,0.38656396,1.0187984,0.85020936
1a3da2ae5,-1.921706,-0.014481135,1.1130006,0.6655832,-0.07227232
1b08020b7,-1.7017692,0.32899004,0.57110834,0.45349774,0.067621775
1b945f406,-1.1029617,0.01446107,0.6123618,0.45345595,-0.11502936
1c107ce2b,-3.4488826,-1.1252167,-0.0061939564,1.0216308,3.7610543
1c2168ffe,-2.8695912,0.6706163,0.6512991,-0.024531413,1.2624637
1c2d419ac,-4.969235,-2.1094427,-0.13001351,0.8431789,6.5115404
1c3f79b11,-1.6147106,-0.33363542,0.6745796,0.6658655,0.7848666
1c4d6faac,-1.2253647,-0.18613786,0.5468856,0.28798482,0.6717455
1c8a8385e,-2.4124079,-0.44177756,0.81650305,0.63895077,1.4703655
1c8b66066,-2.2570996,-0.9103068,0.69015104,0.75119203,1.6972731
1ca9db40b,-3.055482,-0.081889935,1.3959817,1.2271856,0.40921286
1ce37d745,-2.4877205,0.0024897978,0.25578573,1.2238058,0.5500656
1cf66aed4,-3.168674,0.47817764,0.61803234,0.9147241,1.3353441
1d20ba693,-1.8897018,-0.1667178,0.27066147,0.4544818,1.5193514
1d373c973,-1.7322972,0.40957704,0.9989181,0.13908552,0.047607444
1de8d0099,-2.3418648,-0.8464956,0.40337047,0.39455703,2.1421137
1e0be9e49,-1.9066542,0.32902503,0.41647473,-0.0790167,1.2232871
1e34e1ebe,-2.3553295,-0.8251787,0.92370546,0.6327763,1.6125423
1e7159da4,-2.9581761,-1.213735,1.1248558,1.686156,1.6261941
1eb7eb47a,-1.6859021,-1.3399811,0.79962206,0.8518027,1.081456
1f467ba22,-1.7373501,0.13313106,0.85409844,0.6204613,-0.10798342
1f470d9f4,-4.2246614,-1.0361649,0.13563658,1.7283226,3.3520987
1f64d3191,-2.1619885,0.96948063,0.679647,0.71582896,-0.21107963
1fba191e3,-2.842406,-0.61817825,0.009597657,1.0587753,2.411397
1fba9cbc9,-1.8622482,0.2970965,0.4185573,-0.019217785,0.87051934
1fc6f94cc,-3.2470057,-1.1098019,0.55454487,1.32556,2.3564253
1fd1d2349,-3.2503645,0.55103993,0.9998826,0.7524615,0.65657973
204a3b926,-2.7465715,-0.36144716,0.49509203,1.1635365,1.2308443
2083834e2,-3.0232847,-0.8605282,0.42035666,0.770453,2.4361396
2136a3c04,-2.438574,-0.11908733,0.06417094,1.1850928,1.268559
21493e6ea,-3.1914144,-1.6027918,0.28346312,1.8032154,2.4901204
216840542,-2.7844572,-0.2671495,-0.17040525,0.2397586,2.7960973
21a7f4896,-3.1982465,-0.15248162,0.62139297,1.153143,1.3791773
21ae91701,-2.9021735,-1.0129166,0.36074188,1.2230887,2.6266143
21c281e66,-2.146139,-0.19450304,1.2554824,1.0582447,-0.1493603
21c8d5f0e,-2.5965767,-1.6035423,0.24258406,1.4820764,2.5001671
220e9aa26,-2.6833901,-0.7159737,-0.2694611,0.908286,2.60665
2256216b1,-1.6331451,0.41301772,0.8768991,0.15875567,0.36038
225d2e242,-2.0763237,-0.68753415,0.8079585,0.6849287,1.0001265
226e8fe7c,-2.3113444,-0.07175849,0.04409115,0.42901555,1.6995589
22937e80e,-1.6205175,0.14739695,0.8780384,0.56250066,0.18587604
229beedff,-1.8025545,-0.32515037,0.44858834,0.32845977,1.1048344
239844635,-0.8753465,-0.12093469,0.7428629,0.38314494,-0.38368848
23cdf5f21,-1.6798484,1.0188401,1.3142654,0.56582564,-1.4875293
2485efd0a,-3.1772354,0.5735709,0.03506477,0.7614847,2.0656073
24d9b76ae,-0.5846309,-0.24714923,0.37665445,0.035767194,0.10898198
25b3328fd,-2.1309123,0.7116066,1.1007364,0.7218759,-0.70248806
25dc712af,-1.8681035,0.24262413,1.2270324,0.13518627,-0.26516807
26cb1c2c0,-2.9609096,-0.89396477,0.94158113,0.99193674,1.9575987
26dfe8b29,-1.2813239,0.27667922,0.37125713,-0.45981452,1.1754454
27104e464,-2.4784021,0.05850084,-0.67670506,1.0171065,2.2573576
274c7f123,-1.0723473,0.8751818,0.27760625,0.021457594,-0.32240665
27a7a1795,-3.110948,-0.78891784,0.23955673,0.9085232,2.8530455
285758945,-1.5929269,0.36631024,0.548995,0.46858427,0.17092933
28a0ae4fe,-2.2098875,0.22040069,0.7426691,0.7735815,0.564176
2986194f1,-3.1466377,-1.0334134,0.31807473,1.0293766,3.1082034
29d752f7f,-2.3618815,-0.47290167,0.740651,0.9449699,1.2372386
2a2b95086,-2.9529424,0.2627922,1.4637778,1.0929343,-0.18982597
2a7b5edbf,-2.131224,-0.3419585,0.6247642,-0.094805256,1.8599743
2abfa66d6,-3.1800952,-1.0811483,0.8120849,1.281357,2.2291403
2b4017cf2,-1.9179814,-1.3757025,0.27066594,1.1225289,1.9866772
2bbca459e,-1.9465629,-0.85010195,0.50856423,0.7610407,1.4945979
2bea067f2,-1.8414787,-0.5338157,0.6316244,0.51204723,1.3378044
2c1c1b557,-2.498003,-0.18627602,0.48597658,-0.07699774,2.000875
2c9f807c1,-2.3423302,-0.44231716,0.1359915,0.9175293,1.803138
2ccf25b91,-3.4793565,-0.86043495,0.86336017,1.3639253,2.2235672
2cde24ccc,-1.5291468,0.033180654,0.3076403,-0.09440988,1.1019682
2d304409b,-2.4971507,-0.35356578,0.6972809,0.30635968,1.855866
2d72ef0c4,-2.7785175,-1.1732079,0.63716066,0.980807,2.6077213
2e1d3ae52,-0.89172524,1.0405461,0.7610379,-0.2406037,-1.3179883
2e73c3dc3,-1.3913673,-0.3466916,0.29403046,0.45932648,0.8503063
2e76362c0,-1.8047225,-0.43403938,-0.3040274,0.9433918,1.5355649
2e9a53eb0,-1.5887556,-0.46219358,-0.41114435,0.036103394,2.3254976
2fa65607f,-2.2710593,0.6520281,-0.09957198,-0.08587338,1.5522827
2fd882044,-1.8535603,-1.0267622,0.6697844,0.6044202,1.552473
305524cba,-2.230186,0.23289803,0.86172694,1.2611095,-0.15296058
3083ab744,-1.7151856,-0.1500516,0.9884932,0.8960556,0.0516394
30d293a39,-1.181552,0.06791309,0.4811179,0.4867688,0.23769906
30f92e1ab,-2.1631818,0.7727588,0.16466586,0.7518977,0.727453
3181e5424,-1.966445,0.04731231,0.15162219,0.7683504,0.5649355
31da37bc0,-2.7577496,-1.3348083,0.62260306,1.6018249,1.8537095
321d04634,-2.1417763,0.46749446,-0.1407215,1.1090442,1.2192019
32387ac37,-3.1386364,-0.6901799,0.40825644,1.0967853,2.4417098
32afa462f,-1.4987848,0.30191272,0.48539466,0.7340788,0.11011667
3304185a1,-2.730239,-0.095603414,-0.25231904,0.86191267,2.2304802
339a623c4,-1.6114346,-0.01656624,0.4115786,0.44998214,0.6021476
33dc6b53a,-0.8523287,0.781369,0.31851467,0.034157965,-0.3192766
33dda6165,-2.0013058,-0.2460903,1.0302305,0.547911,0.81294996
33ddc2011,-3.0254211,-0.963794,0.7808753,0.18458287,2.935231
34884c9fc,-2.639286,-0.061623164,0.7481623,0.29049334,1.3025005
3501d8f4f,-1.1040543,0.44083402,0.6543161,-0.16779663,-0.119520955
356d41ee2,-2.1661303,0.43824673,0.4649273,0.49332735,1.0899886
35f9818a7,-0.86960995,-0.37632087,0.62771696,0.19119905,0.1651255
3625dd7cf,-0.6774107,1.4539373,-0.0032767039,-0.44800508,-0.7446098
364e3ac89,-4.4159584,-1.3199128,-0.26345792,1.0948939,4.895679
36c4871dc,-1.319335,0.5480554,0.6910179,0.19550006,-0.393709
36f7fbe5a,-1.4646657,0.28372914,0.8833744,0.7029423,-0.5348254
370d17232,-2.1343799,0.34132388,-0.0037120432,1.2758058,0.29310307
370d9c1ba,-2.544815,-1.6449513,-0.40617225,0.8792061,4.1017222
37884b086,-2.0009694,0.07062709,1.3003771,0.39716312,0.2530103
37ea8d2db,-1.9552397,0.23874918,0.9378398,0.23789488,0.029835593
3859838cf,-2.2995183,-0.35812902,0.77247113,0.5840285,1.3655572
38a81271c,-1.1011238,0.1683447,0.7410631,0.36015823,-0.3371592
38e87cee8,-2.4907093,-0.5119182,0.26150116,0.38672742,2.3860853
3928a4b23,-2.670737,-0.8193255,0.52868295,0.37167826,2.528852
399856928,-1.8139775,-0.6926601,0.3175728,0.6262874,1.7340811
39b7ed1c3,-1.2945153,0.3667375,-0.772393,-0.12584634,1.601215
3a36bdba5,-2.5237558,-0.53834635,-0.26860473,0.69213575,2.6771343
3a3d4f5dc,-0.8964313,1.250859,-0.14637305,0.014697928,-0.36841545
3a7d3c17e,-2.54209,-0.6070351,1.4718144,1.2182949,0.034379072
3a88e6c8f,-1.7310909,0.43931514,-0.21287894,0.37169626,1.0763868
3a97c693e,-1.5914853,0.46693704,0.94810903,-0.43662563,0.71361893
3b4a987ba,-2.317957,1.3588386,0.63111573,0.49225459,-0.5621197
3b901ae31,-1.5614078,0.63450825,1.3454828,0.3984993,-0.6209426
3bfb759ce,-2.9553115,-1.1157691,1.2200123,1.1334536,1.2797469
3c2e29219,-2.8249261,-0.89345324,1.3579854,1.2001135,1.2587773
3c43b7541,-3.1625483,0.2557619,1.6719992,1.3730748,-0.287983
3c778df64,-2.2251701,0.44925812,1.5584996,0.43203723,-0.6832261
3ccdd1a98,-1.9712278,-0.36223713,0.35140517,0.9372747,1.0977733
3d011c364,-3.8199263,-1.3387975,0.74731934,1.4934621,3.4084036
3d6f14681,-1.1055821,0.54244536,0.87375855,0.54546,-1.1964958
3d9346cfb,-1.6526928,-0.25394258,0.56264454,0.9665516,0.15765871
3e3743dc7,-2.3921146,-0.3079849,0.46020228,0.2670923,1.7518061
3e411bd12,-2.1451664,1.0461785,-0.108609654,0.887777,0.087853335
3e6fa700b,-2.846347,-0.8384446,0.62522924,0.93928343,1.6681895
3eaa698d3,-2.454599,-0.87393165,0.8657276,0.5429127,1.787559
3f4e4f83f,-0.94136626,0.8236795,0.22117843,0.11132245,-0.2933977
3f518238a,-2.4191198,-0.98913443,1.034503,1.1170645,1.2562588
3f53ec8cd,-2.5153704,-0.6157494,1.22695,1.1473186,0.6586626
408d4d8e0,-0.4290699,1.2330394,0.4651888,-0.69592905,-0.85917807
4175a27e1,-2.1003735,-0.19482258,0.42128283,0.38052276,1.3179779
4235841ea,-1.721655,-1.0068967,0.3001348,0.25562546,1.6444935
42d94df4c,-0.9242372,0.56688845,1.4812119,0.2742634,-1.6978898
437d65d38,-1.3094914,1.3698158,0.3282517,-0.28152564,-0.020246811
43894825a,-1.7918719,1.359762,0.31657758,-0.22571182,0.07686033
43c43bfed,-2.6004324,0.3765076,1.5299737,1.331314,-0.7086368
441594b56,-3.2481012,-1.3490908,0.8133872,1.4474171,2.5999384
442f853b2,-3.0357907,-0.26534256,1.1685863,0.6170183,1.5906273
443682c9f,-2.2841065,-0.95831835,1.0373417,0.49186596,1.4306741
44cd12263,-2.9807138,-0.7017482,-0.4384361,1.3837695,2.9010787
44db1cade,-2.2012887,0.2655265,1.3336457,0.72739094,-0.5178551
4501e7e4f,-1.8913387,1.2716585,0.64845634,-0.1572635,-0.030716524
451d17b57,-3.029364,-0.15858078,0.58672655,0.97104925,1.3021683
4544aecf7,-1.9784882,0.47836456,-0.2527249,0.41108856,1.2585957
45af03266,-0.99485373,-0.1688686,0.11387326,0.016642619,0.98676693
473af1ce7,-2.044649,-0.19057015,0.9233765,0.14025393,0.75223273
479500716,-2.686218,0.5767156,0.908908,0.6849782,0.3294331
47fd4a840,-2.3110795,-0.58108264,0.34371898,0.61798096,1.8382173
483f1aae8,-1.627373,0.2527773,0.66107035,-0.06598778,0.6150203
4891fdacd,-2.3526099,-0.49706963,0.027180808,0.771833,2.223013
49b868ae2,-1.2163434,0.45757696,0.13239065,0.29046485,0.40708867
49c216bf8,-2.5580504,-1.2174196,0.8668349,1.3666373,1.4191473
49e7b59e9,-1.7161667,-0.54059464,-0.07181211,0.8035382,1.3461114
4a8ac8bff,-1.6989696,0.7183639,1.090238,-0.048371118,-0.32799947
4a8caef08,-3.0565536,-0.7908206,0.37907517,1.7723598,1.9955553
4ad400ba0,-1.5639725,-0.68897563,-0.07613616,0.51844555,1.9331815
4bb09fefb,-2.1716225,-0.45422772,-0.26019606,0.88212883,2.2367454
4c40ad026,-2.1951344,0.60057193,0.20447056,0.48142663,1.051517
4c594983d,-2.983318,-1.7519757,0.3985915,0.87971205,3.4705782
4c9cd051a,-1.3145521,0.6250745,1.1129085,0.13231654,-0.71079254
4d73d97fd,-2.9960694,-0.4774904,0.8549528,0.8746028,1.616245
4d8f211f8,-2.6061995,0.14675093,-0.018808851,1.0650332,1.4329232
4d999ee22,-1.1091455,0.4160309,0.020439958,0.33857647,0.3216185
4dc6822f8,-2.1014116,-0.9174502,0.6178745,1.1322155,1.2750229
4e00cd0ac,-2.753169,0.25640336,1.2256316,0.3089321,0.44153374
4e3e1ac61,-1.044634,-0.16300151,0.4511966,0.0382219,0.7476725
4e8f0401d,-1.1854757,0.03935168,0.28651294,0.67217994,0.04525429
4ec9289df,-1.3073611,-0.19194105,0.42531332,-0.16663599,1.2919506
4f1d86875,-2.8789487,0.076506935,0.9296493,1.3054283,0.4687325
4f7bfcb68,-2.058411,0.09423388,1.3430313,-0.18512246,0.8190058
4fc9dee58,-2.102802,-0.30490407,0.7636845,0.95005804,0.7652172
507e734af,-2.4263074,0.61246955,1.249547,0.995948,-0.72130185
517f1dc1d,-1.9480528,0.59801126,-0.42891458,-0.0070221014,1.0895569
5181f9924,-1.9671462,-0.31337208,-0.29056677,0.7775232,1.4214717
51a0d55ba,-2.889662,0.04258778,0.24737212,0.47485796,2.01596
51c99e8fb,-2.5847967,-0.27672756,0.70799434,0.5225356,1.3853594
52ad1225c,-1.295483,0.18169299,0.30574426,0.32376838,0.58147126
52c15bfee,-2.1985245,-0.3115299,0.33063287,0.7393851,1.2865576
52ec30101,-3.2643676,-0.15995827,1.473768,0.4037036,1.3418626
534fff3cf,-1.6648887,0.68587786,-0.35687554,0.131503,1.0495934
538a89b59,-1.8562094,1.1276267,0.53773296,0.04908808,0.22964591
53fba6573,-2.9872234,-0.26328078,0.65403336,0.54992527,1.4880453
54224dada,-3.101619,-1.7795675,0.34157446,0.7360087,3.6623871
543130f60,-2.3800874,-1.1816732,0.02627259,1.4160274,2.2277737
5457a593a,-3.2877,-0.8006161,0.37230408,0.49832293,3.2514482
54e0ac09d,-1.9896853,1.3311464,0.83667403,0.6644536,-0.9843697
560d2b399,-2.321146,-0.49166057,0.028713124,1.1929353,1.7830756
5685ae208,-3.2736936,0.20520246,1.6837442,0.94028133,-0.038495727
569e2b299,-1.0734078,-0.1863567,0.36761922,-0.34314954,1.0392987
56c329fdf,-1.5355308,1.5359019,0.05669803,0.27802122,-0.4946569
56f62a309,-2.5199666,-1.5375376,1.0076754,1.6029909,1.6140411
572e98234,-2.2333548,0.09121129,0.5187038,0.92833835,0.6410667
58d54417f,-2.0636778,1.4245659,0.7642321,0.30123922,-0.85835606
58ef3eec9,-2.1201484,0.32296926,1.0423865,0.799787,-0.2357029
59c3497c1,-1.487699,0.5003673,0.7555868,0.14663966,-0.08030449
59e24567e,-3.93063,-1.2976891,0.63072944,1.4791013,2.9372525
5aeba94a3,-1.1150291,-0.038595714,0.17051633,0.53274244,0.37147802
5afe2ebbc,-0.8629731,0.17977598,0.8823326,0.33530554,-0.65159935
5b59ef7ee,-3.4226415,-1.2856017,0.86982995,1.8303115,2.1260872
5bb802fa1,-2.556497,0.16034986,0.5480714,0.7348608,0.9324006
5bc5b43ae,-2.20627,0.024414472,-0.25326103,0.1340219,2.336995
5bee46079,-1.3439348,1.2779164,0.89516145,-0.117075264,-0.7379825
5bf02a5f8,-2.0499692,1.012246,0.20070307,0.35288748,0.4099206
5c1fa6bd2,-3.0920558,-0.5716064,0.46343097,0.70376205,2.3947723
5c63f1fd5,-1.1417456,0.3684629,0.58684653,-0.35577834,0.26807803
5c9d75ab9,-2.1687305,0.27841774,0.358949,0.08758058,1.1117995
5cdb90323,-1.9019005,0.20179565,0.42864376,-0.007743735,1.1463286
5d3d1070a,-1.0732583,-0.14325035,0.41511226,-0.4311765,1.0783728
5da6b63bc,-2.316873,-1.2911166,0.91203725,0.6449212,1.836604
5de1d0c34,-2.5468533,-0.1417214,0.24751389,0.2824798,2.1488738
5e0519e3d,-2.7810276,-1.1652614,0.2246348,0.4646643,2.9517689
5e696928a,-2.451837,-0.34701666,0.7175018,0.54835236,1.5980783
5e74dfc90,-1.7688372,0.5027832,-0.06531558,0.12423171,1.0807184
5e8872259,-1.1292617,0.7580561,0.80332506,0.24664037,-0.83586675
5ec697bec,-0.3123134,1.1589926,0.82602847,-0.6714907,-1.2785802
5f72e457d,-1.180041,-0.3393657,0.69899476,0.62987155,0.3414789
607744326,-2.9956446,-0.086834915,1.0873936,0.29290304,1.5159172
60d72fc85,-3.3482738,-1.5178068,0.5598127,0.56367356,3.5249372
60ddc474c,-2.0126922,0.07052262,0.52398914,0.14633429,0.9305094
61338b2e9,-1.3323374,1.0432367,-0.29535413,-0.58073896,1.0640303
6185f59bf,-2.219267,-0.13531917,0.93315965,0.2900995,1.1624328
61be9a64f,-2.6784034,0.10984881,0.78780484,1.3317206,0.10932411
61dc8345a,-1.2253346,1.0548773,1.1698599,0.33800805,-1.1851698
62955be50,-1.0199589,-0.25792244,0.5231908,0.23376884,0.59135514
62ad62e0a,-2.6353672,-0.33661792,1.1119462,0.5242077,1.5364327
62e2e9071,-1.7720885,0.25385198,0.8293505,0.92054445,-0.28595558
630fe24e7,-2.6980484,-0.73795843,-0.0611229,0.9755401,2.4394896
6344c2cde,-2.1143448,-0.9287442,0.52544796,0.7966956,1.5463691
63697128e,-2.2651365,-0.42949733,0.21670552,0.53882366,1.9277339
63afbf2f2,-3.3994877,-1.0382059,-0.11029995,1.248224,3.20441
63c049a9e,-2.1899967,0.9586403,0.16758485,0.042728852,0.59289056
63fda9824,-3.6374042,-1.5596,0.974208,0.87467724,3.4589405
642b0dbac,-3.1845,-1.2036433,0.4215105,0.87391573,2.7784216
6460390c0,-2.4394686,0.24794903,0.92418814,0.9021969,0.16795886
647284f19,-1.8533021,0.34812775,0.26674366,0.077935025,1.2211885
649930cc8,-1.8684986,-0.006871298,0.5099628,0.33324364,1.0117445
64a40211a,-1.1416153,0.9572241,0.7871191,0.47670302,-0.91631234
64e5f3abe,-2.2314193,-0.018108584,0.2637499,0.58477736,0.7434417
64ea72fca,-2.2792768,0.31257278,0.00057594664,1.18766,0.89065325
64f41ee68,-2.914437,0.87209135,1.4392695,1.150187,-0.69209355
659dc9159,-2.2199597,0.6406391,1.7247914,1.3732737,-1.3951687
65ba8b6a0,-3.1230936,-0.9773332,0.022609154,0.8658635,3.524083
66bf65c82,-2.796378,-1.0441006,0.56393427,0.7998372,2.593349
66dbc2985,-1.3842752,0.5735641,0.60466796,-0.0018421747,0.023600653
66eb1d49b,-1.3185627,0.09553667,0.49624586,0.420352,0.2566246
66f6cd1cb,-2.559308,-0.2224879,1.0449195,0.768097,1.1749789
6709f43e8,-2.3585048,-0.22997954,1.0895306,-0.054741252,1.0962392
672e80119,-1.9952893,-0.11116142,1.8964683,0.7683226,-0.72951466
678d21531,-2.4970577,-0.5972934,0.85112864,1.666112,0.34372
67ba0fe06,-2.2714193,0.749384,0.8926846,0.61651486,-0.13662818
67be298a7,-1.6410931,0.56950754,0.59126353,0.5336986,-0.100192904
67d74124e,-1.3979287,-0.32568055,0.095969014,-0.043197807,1.7124135
67d786538,-2.3765109,-0.63874346,0.8860942,0.53485847,1.3649604
683f1dfd8,-2.8981004,0.280653,0.51111364,1.1445577,0.64221203
687e9c33c,-2.7343693,-0.1773301,0.47310892,0.7550548,1.3269506
68a6c1a24,-1.6824045,0.4941385,0.7876246,-0.173873,0.6302223
69a1c3147,-2.387444,-0.7653457,0.48041904,0.22247551,2.427442
6b240dd0b,-4.555211,-1.7211592,0.73467296,1.2612206,4.351936
6b42c0d29,-2.5205767,0.7917185,1.2550595,0.7353298,-0.26673955
6c17339fe,-2.0319262,-0.62872714,0.1682019,0.9522384,1.1655827
6c3d7237b,-1.9123967,-0.24989578,1.3180313,0.6096024,0.10747668
6c594bfb0,-1.9988116,1.0866984,0.6900811,0.588312,-0.56518066
6cdfd6a41,-1.6953175,0.72221047,0.39213493,0.3469879,-0.00056756334
6d089036f,-1.2244914,0.6482615,0.6041981,-0.29687107,0.41447493
6d1596957,-3.5793884,-0.04992304,1.0199531,-0.055507123,2.6771307
6d3930bb1,-2.5175986,-0.84216976,0.01764358,0.5835233,2.859588
6da06ed36,-1.3924683,0.23940095,0.80135334,0.37218744,-0.33185285
6df28d790,-2.6491163,0.7963495,1.4297949,0.89800555,-0.58762944
6e643eba1,-2.062133,-0.2348367,1.2064908,1.3196526,-0.14170688
6e9e903c6,-2.230734,-0.079340585,0.11301825,0.3500782,1.9396883
6ea58b8ac,-2.6616511,-0.52937543,0.66984946,0.8535664,1.4905964
6eb34434d,-2.5212066,0.22333393,0.38085765,0.5384689,1.3970364
6ee8964b0,-2.2723713,1.0391654,0.33635557,-0.17007199,0.86289746
6f2721c52,-1.376952,-0.25382057,0.19951177,0.51085144,1.1369975
6f93a41c5,-3.609252,-0.8870322,-0.6634039,1.9275334,3.5104284
6fea8ac52,-3.2780063,-2.2865107,0.3436705,1.2293496,4.053794
703374c74,-2.7977293,0.021406278,1.0236747,0.93373317,0.7943858
711bebb99,-3.1826885,-1.188912,0.36679816,0.64018893,3.2158685
716167b76,-2.334983,-0.6549404,0.7833623,1.1698731,1.0023805
71f895aa2,-1.2649684,0.41959116,0.313672,0.113678604,0.06894296
727d25d09,-0.86785537,1.143259,0.64947903,-0.34386566,-0.6831252
72b0d2b06,-1.5612882,0.5095944,0.5621014,0.3490196,0.019920256
73d59a848,-1.8779688,0.6836976,0.02044637,-0.21702555,1.387653
7432630e3,-1.7353088,0.38099867,0.6204741,0.24585338,0.047382176
7575371db,-3.486963,-0.36239037,0.14791071,0.8421803,2.9484434
75ca78a5a,-1.9938023,0.50006145,0.41576177,0.46347514,0.87283415
75f3c2e36,-1.6556177,0.23169556,0.75933325,0.8502799,-0.09677235
766c2cd92,-1.2663933,0.31715932,2.0490866,0.08510168,-1.3772382
76a045292,-2.2676866,-0.5422573,0.71015835,0.7963504,1.358156
76d3ef2a4,-1.8327817,0.20712245,0.35812747,-0.05945147,1.2235996
775d4b52e,-1.6249527,-0.677799,-0.72432715,0.3685351,2.3849504
775da0afe,-2.2123897,0.26619992,0.6584703,0.2425615,0.574829
780c099b4,-1.8538783,0.26328614,-0.4573509,-0.19766518,2.153603
786486296,-2.4250093,-0.12932816,0.45801878,1.348187,0.1563822
787acfb28,-0.7983738,0.3534423,0.15735312,-0.061097406,0.44952857
78cf59390,-1.6536332,1.0462658,0.115229145,-0.33909684,0.40770945
793e89809,-2.560329,-0.5403749,0.3370168,0.97673184,1.6264033
796781fbb,-2.4794464,-0.8616937,0.23237185,1.1987436,1.5521519
798a0cb05,-2.1747117,-0.14603186,0.30351377,1.3672413,0.65943253
79d56bb63,-2.0959182,-0.57076037,0.4127481,0.8689695,1.3486121
7a31d17c7,-3.2185972,-0.36148196,0.7207505,1.5564495,1.2759296
7a72ba3d7,-1.6437277,0.08104804,-0.1408956,0.18499425,1.3681672
7a785a607,-2.959947,-0.2765713,1.2465,0.7944687,1.1462626
7ad53619d,-1.5992701,0.27598712,0.71254456,0.45199576,0.13032293
7b1211e80,-3.0318937,-0.840023,0.76256037,1.2157453,2.0560944
7b8d76961,-1.9103093,0.6774645,0.1479456,0.15497585,0.8534146
7bc54baef,-0.69847655,1.1654168,0.6613883,-0.4455765,-1.0630188
7caa6d216,-1.5859197,0.5252561,0.86975735,0.4692593,-0.38553122
7d2fe6bb6,-1.8352759,-0.40666696,-0.012839211,-0.05949151,2.2641797
7dd780fe8,-1.9400657,-1.0319138,1.1300375,0.77694976,0.5884464
7ddf00d90,-1.8508042,0.04042647,0.72654176,0.39965352,0.4364936
7de2f688b,-3.374777,-0.29259092,1.10581,1.2580483,1.1224054
7e29d5a9d,-1.9144459,0.20159322,1.3091551,-0.098407656,0.40082252
7e704dadb,-3.6606739,-0.8507489,1.0361524,0.62298375,2.5976944
7e8bab7a5,-2.740605,0.2168861,-0.8787486,0.25406367,2.7167509
7ee6fe581,-1.1768701,-0.016739942,0.6275815,0.37149256,0.30196977
7f51a7e88,-2.0685642,0.5741533,1.3210372,0.7688008,-0.6373329
7f771cce5,-1.6861258,-0.39936033,0.37350178,0.9730509,0.2752312
7fe0a86f8,-2.3470178,-0.1697771,0.41251332,1.0592055,1.4036912
808144591,-1.7791232,2.1945295,1.0848114,0.12010142,-1.9309767
81d82bda3,-2.8190749,-0.5476248,0.40126958,0.45021328,2.3738751
823fe0bbd,-1.1744792,1.3613856,1.012355,0.10903914,-2.0543985
828f0e616,-3.6028707,-0.94413376,1.0988954,1.378616,1.7350055
82905a82e,-2.0924704,-0.250145,0.46514225,0.45568523,1.6778983
82d0651f3,-1.5520068,-1.4294924,0.59605646,1.0011739,1.2874142
83502a253,-3.0146036,-1.2540933,0.5055182,0.82090414,2.6844456
83b2fae5e,-3.884679,-0.56407917,0.29045367,0.88614714,3.6689534
85094deda,-2.0612957,0.13055708,0.0996834,0.96475834,0.7697478
853fc56da,-1.8155528,0.3093585,0.9129082,0.28020054,0.42707273
85594fcaf,-1.8980052,0.11189379,0.6673371,-0.37063217,1.4135727
858854bb5,-2.429959,0.4435397,0.6607279,1.0035262,0.16006415
85b57bb1e,-3.186531,-0.9145936,0.639848,0.48284647,2.9376626
86aeb2732,-2.1233206,1.2634982,1.9269094,-0.052208815,-1.3728569
86afe98e6,-1.5854043,0.27344206,-0.056497045,-0.2171119,1.2834691
876dd37df,-2.9180276,-0.9068568,0.059298865,0.35167506,3.7393973
87bdcbcdd,-2.9755654,-0.8883393,1.0527445,0.8718151,2.0148332
880d3c594,-2.0087812,-0.32001692,1.2556108,1.0711291,-0.16972992
8813e5e4d,-2.9375691,-0.68942565,0.393471,0.62631935,2.704744
887b5144a,-3.5362995,-1.4074492,-0.47721618,0.902429,4.7508044
88876f4d5,-1.2542665,0.4490822,1.4527278,-0.096116826,-0.36663863
89446d475,-2.2970822,-0.54694116,0.56129974,0.5668929,1.6984254
89f28de34,-1.5358946,0.15881187,1.0279475,-0.028396834,0.25724065
8a0a8eec0,-2.773173,-0.60057265,1.2252289,1.4029835,0.9141794
8a302ccba,-3.0898948,-0.24322131,0.37200278,1.2625645,1.7480611
8a6ba0a40,-1.3563772,-0.32015806,0.23500839,0.7505364,0.7026528
8ac51d5ce,-1.5492212,0.21249002,0.83216214,0.7237347,-0.38906997
8af1b11ce,-1.5669813,0.35747677,0.39601815,0.53994,0.21765931
8b86fd668,-1.3950365,0.67338246,0.5883312,-0.07378022,0.19572635
8ca49ce85,-2.7696657,-0.8994236,1.0307539,1.3042457,1.4681749
8db729086,-2.8369753,-1.1061944,0.3050179,1.4983068,2.0082846
8de1c1ca1,-3.2825313,-0.051061668,-0.29393882,1.0817347,2.3260062
8dfe4da6a,-2.4425373,-0.17236185,0.9177765,0.2705302,1.6068468
8e5356302,-2.4603612,-0.23086157,1.1786852,0.93705904,0.4443619
8e881542f,-1.909272,0.9131206,1.4053028,0.14772442,-0.82527727
8f20e24ef,-1.3193196,0.6620234,0.783771,-0.1000323,-0.21861932
8fa1c5c38,-3.0806642,-1.3266866,0.094330005,1.3418314,2.678335
9012ebabb,-1.9152503,0.31629103,1.8416678,1.1930898,-1.4968685
906083f6c,-2.4675245,0.56626606,0.80142117,0.3695473,0.2949462
907fc239e,-2.054128,-0.21794066,0.6304925,0.59352595,1.1124942
